0, 0.94, 21, 1, 1, 6_9
0, 0.94, 38, 3, 0, 5_0
0, 0.94, 38, 3, 0, 5_1
0, 0.94, 38, 3, 0, 5_2
0, 0.94, 38, 3, 0, 5_3
0, 0.94, 38, 3, 0, 5_4
0, 0.94, 38, 3, 0, 5_5
0, 0.94, 38, 3, 0, 5_6
0, 0.94, 38, 3, 0, 5_7
0, 0.94, 38, 3, 0, 5_8
0, 0.94, 38, 3, 0, 5_9
0, 0.95, 46, 4, 1, 3_0
0, 0.95, 46, 4, 1, 3_1
0, 0.95, 46, 4, 1, 3_2
0, 0.95, 46, 4, 1, 3_3
0, 0.95, 46, 4, 1, 3_4
0, 0.95, 46, 4, 1, 3_5
0, 0.95, 46, 4, 1, 3_6
0, 0.95, 46, 4, 1, 3_7
0, 0.95, 46, 4, 1, 3_8
0, 0.95, 46, 4, 1, 3_9
1, 0.03, 22, 10, 0, 2_0
1, 0.03, 22, 10, 0, 2_1
1, 0.03, 22, 10, 0, 2_2
1, 0.03, 22, 10, 0, 2_3
1, 0.03, 22, 10, 0, 2_4
1, 0.03, 22, 10, 0, 2_5
1, 0.03, 22, 10, 0, 2_6
1, 0.03, 22, 10, 0, 2_7
1, 0.03, 22, 10, 0, 2_8
1, 0.03, 22, 10, 0, 2_9
1, 0.17, 26, 8, 0, 0_0
1, 0.17, 26, 8, 0, 0_1
1, 0.17, 26, 8, 0, 0_2
1, 0.17, 26, 8, 0, 0_3
1, 0.17, 26, 8, 0, 0_4
1, 0.17, 26, 8, 0, 0_5
1, 0.17, 26, 8, 0, 0_6
1, 0.17, 26, 8, 0, 0_7
1, 0.17, 26, 8, 0, 0_8
1, 0.17, 26, 8, 0, 0_9
1, 0.22, 36, 5, 0, 2_0
1, 0.22, 36, 5, 0, 2_1
1, 0.22, 36, 5, 0, 2_2
1, 0.22, 36, 5, 0, 2_3
1, 0.22, 36, 5, 0, 2_4
1, 0.22, 36, 5, 0, 2_5
1, 0.22, 36, 5, 0, 2_6
1, 0.22, 36, 5, 0, 2_7
1, 0.22, 36, 5, 0, 2_8
1, 0.22, 36, 5, 0, 2_9
1, 0.24, 46, 0, 0, 4_0
1, 0.24, 46, 0, 0, 4_1
1, 0.24, 46, 0, 0, 4_2
1, 0.24, 46, 0, 0, 4_3
1, 0.24, 46, 0, 0, 4_4
1, 0.24, 46, 0, 0, 4_5
1, 0.24, 46, 0, 0, 4_6
1, 0.24, 46, 0, 0, 4_7
1, 0.24, 46, 0, 0, 4_8
1, 0.24, 46, 0, 0, 4_9
1, 0.49, 47, 5, 1, 3_0
1, 0.49, 47, 5, 1, 3_1
1, 0.49, 47, 5, 1, 3_2
1, 0.49, 47, 5, 1, 3_3
1, 0.49, 47, 5, 1, 3_4
1, 0.49, 47, 5, 1, 3_5
1, 0.49, 47, 5, 1, 3_6
1, 0.49, 47, 5, 1, 3_7
1, 0.49, 47, 5, 1, 3_8
1, 0.49, 47, 5, 1, 3_9
1, 0.56, 49, 6, 1, 4_0
1, 0.56, 49, 6, 1, 4_1
1, 0.56, 49, 6, 1, 4_2
1, 0.56, 49, 6, 1, 4_3
1, 0.56, 49, 6, 1, 4_4
1, 0.56, 49, 6, 1, 4_5
1, 0.56, 49, 6, 1, 4_6
1, 0.56, 49, 6, 1, 4_7
1, 0.56, 49, 6, 1, 4_8
1, 0.56, 49, 6, 1, 4_9
1, 0.65, 44, 10, 1, 1_0
1, 0.65, 44, 10, 1, 1_1
1, 0.65, 44, 10, 1, 1_2
1, 0.65, 44, 10, 1, 1_3
1, 0.65, 44, 10, 1, 1_4
1, 0.65, 44, 10, 1, 1_5
1, 0.65, 44, 10, 1, 1_6
1, 0.65, 44, 10, 1, 1_7
1, 0.65, 44, 10, 1, 1_8
1, 0.65, 44, 10, 1, 1_9
1, 0.74, 25, 1, 1, 6_0
1, 0.74, 25, 1, 1, 6_1
1, 0.74, 25, 1, 1, 6_2
1, 0.74, 25, 1, 1, 6_3
1, 0.74, 25, 1, 1, 6_4
1, 0.74, 25, 1, 1, 6_5
1, 0.74, 25, 1, 1, 6_6
1, 0.74, 25, 1, 1, 6_7
1, 0.74, 25, 1, 1, 6_8
1, 0.74, 25, 1, 1, 6_9
1, 0.94, 26, 1, 1, 5_0
1, 0.94, 26, 1, 1, 5_1
1, 0.94, 26, 1, 1, 5_2
1, 0.94, 26, 1, 1, 5_3
1, 0.94, 26, 1, 1, 5_4
1, 0.94, 26, 1, 1, 5_5
1, 0.94, 26, 1, 1, 5_6
1, 0.94, 26, 1, 1, 5_7
1, 0.94, 26, 1, 1, 5_8
1, 0.94, 26, 1, 1, 5_9
1, 0.94, 46, 4, 1, 6_0
1, 0.94, 46, 4, 1, 6_1
1, 0.94, 46, 4, 1, 6_2
1, 0.94, 46, 4, 1, 6_3
1, 0.94, 46, 4, 1, 6_4
1, 0.94, 46, 4, 1, 6_5
1, 0.94, 46, 4, 1, 6_6
1, 0.94, 46, 4, 1, 6_7
1, 0.94, 46, 4, 1, 6_8
1, 0.94, 46, 4, 1, 6_9
1, 0.95, 24, 6, 0, 2_0
1, 0.95, 24, 6, 0, 2_1
1, 0.95, 24, 6, 0, 2_2
1, 0.95, 24, 6, 0, 2_3
1, 0.95, 24, 6, 0, 2_4
1, 0.95, 24, 6, 0, 2_5
1, 0.95, 24, 6, 0, 2_6
1, 0.95, 24, 6, 0, 2_7
1, 0.95, 24, 6, 0, 2_8
1, 0.95, 24, 6, 0, 2_9
10, 0.05, 21, 3, 0, 4_0
10, 0.05, 21, 3, 0, 4_1
10, 0.05, 21, 3, 0, 4_2
10, 0.05, 21, 3, 0, 4_3
10, 0.05, 21, 3, 0, 4_4
10, 0.05, 21, 3, 0, 4_5
10, 0.05, 21, 3, 0, 4_6
10, 0.05, 21, 3, 0, 4_7
10, 0.05, 21, 3, 0, 4_8
10, 0.05, 21, 3, 0, 4_9
10, 0.14, 39, 6, 0, 0_0
10, 0.14, 39, 6, 0, 0_1
10, 0.14, 39, 6, 0, 0_2
10, 0.14, 39, 6, 0, 0_3
10, 0.14, 39, 6, 0, 0_4
10, 0.14, 39, 6, 0, 0_5
10, 0.14, 39, 6, 0, 0_6
10, 0.14, 39, 6, 0, 0_7
10, 0.14, 39, 6, 0, 0_8
10, 0.14, 39, 6, 0, 0_9
10, 0.15, 22, 8, 1, 4_0
10, 0.15, 22, 8, 1, 4_1
10, 0.15, 22, 8, 1, 4_2
10, 0.15, 22, 8, 1, 4_3
10, 0.15, 22, 8, 1, 4_4
10, 0.15, 22, 8, 1, 4_5
10, 0.15, 22, 8, 1, 4_6
10, 0.15, 22, 8, 1, 4_7
10, 0.15, 22, 8, 1, 4_8
10, 0.15, 22, 8, 1, 4_9
10, 0.18, 35, 7, 1, 1_0
10, 0.18, 35, 7, 1, 1_1
10, 0.18, 35, 7, 1, 1_2
10, 0.18, 35, 7, 1, 1_3
10, 0.18, 35, 7, 1, 1_4
10, 0.18, 35, 7, 1, 1_5
10, 0.18, 35, 7, 1, 1_6
10, 0.18, 35, 7, 1, 1_7
10, 0.18, 35, 7, 1, 1_8
10, 0.18, 35, 7, 1, 1_9
10, 0.36, 21, 7, 1, 6_0
10, 0.36, 21, 7, 1, 6_1
10, 0.36, 21, 7, 1, 6_2
10, 0.36, 21, 7, 1, 6_3
10, 0.36, 21, 7, 1, 6_4
10, 0.36, 21, 7, 1, 6_5
10, 0.36, 21, 7, 1, 6_6
10, 0.36, 21, 7, 1, 6_7
10, 0.36, 21, 7, 1, 6_8
10, 0.36, 21, 7, 1, 6_9
10, 0.46, 29, 4, 1, 4_0
10, 0.46, 29, 4, 1, 4_1
10, 0.46, 29, 4, 1, 4_2
10, 0.46, 29, 4, 1, 4_3
10, 0.46, 29, 4, 1, 4_4
10, 0.46, 29, 4, 1, 4_5
10, 0.46, 29, 4, 1, 4_6
10, 0.46, 29, 4, 1, 4_7
10, 0.46, 29, 4, 1, 4_8
10, 0.46, 29, 4, 1, 4_9
10, 0.56, 36, 4, 0, 5_0
10, 0.56, 36, 4, 0, 5_1
10, 0.56, 36, 4, 0, 5_2
10, 0.56, 36, 4, 0, 5_3
10, 0.56, 36, 4, 0, 5_4
10, 0.56, 36, 4, 0, 5_5
10, 0.56, 36, 4, 0, 5_6
10, 0.56, 36, 4, 0, 5_7
10, 0.56, 36, 4, 0, 5_8
10, 0.56, 36, 4, 0, 5_9
10, 0.57, 31, 5, 0, 1_0
10, 0.57, 31, 5, 0, 1_1
10, 0.57, 31, 5, 0, 1_2
10, 0.57, 31, 5, 0, 1_3
10, 0.57, 31, 5, 0, 1_4
10, 0.57, 31, 5, 0, 1_5
10, 0.57, 31, 5, 0, 1_6
10, 0.57, 31, 5, 0, 1_7
10, 0.57, 31, 5, 0, 1_8
10, 0.57, 31, 5, 0, 1_9
10, 0.6, 47, 2, 0, 5_0
10, 0.6, 47, 2, 0, 5_1
10, 0.6, 47, 2, 0, 5_2
10, 0.6, 47, 2, 0, 5_3
10, 0.6, 47, 2, 0, 5_4
10, 0.6, 47, 2, 0, 5_5
10, 0.6, 47, 2, 0, 5_6
10, 0.6, 47, 2, 0, 5_7
10, 0.6, 47, 2, 0, 5_8
10, 0.6, 47, 2, 0, 5_9
10, 0.71, 27, 1, 0, 0_0
10, 0.71, 27, 1, 0, 0_1
10, 0.71, 27, 1, 0, 0_2
10, 0.71, 27, 1, 0, 0_3
10, 0.71, 27, 1, 0, 0_4
10, 0.71, 27, 1, 0, 0_5
10, 0.71, 27, 1, 0, 0_6
10, 0.71, 27, 1, 0, 0_7
10, 0.71, 27, 1, 0, 0_8
10, 0.71, 27, 1, 0, 0_9
10, 0.76, 48, 1, 0, 0_0
10, 0.76, 48, 1, 0, 0_1
10, 0.76, 48, 1, 0, 0_2
10, 0.76, 48, 1, 0, 0_3
10, 0.76, 48, 1, 0, 0_4
10, 0.76, 48, 1, 0, 0_5
10, 0.76, 48, 1, 0, 0_6
10, 0.76, 48, 1, 0, 0_7
10, 0.76, 48, 1, 0, 0_8
10, 0.76, 48, 1, 0, 0_9
10, 0.88, 33, 6, 1, 2_0
10, 0.88, 33, 6, 1, 2_1
10, 0.88, 33, 6, 1, 2_2
10, 0.88, 33, 6, 1, 2_3
10, 0.88, 33, 6, 1, 2_4
10, 0.88, 33, 6, 1, 2_5
10, 0.88, 33, 6, 1, 2_6
10, 0.88, 33, 6, 1, 2_7
10, 0.88, 33, 6, 1, 2_8
10, 0.88, 33, 6, 1, 2_9
10, 0.88, 45, 9, 0, 0_0
10, 0.88, 45, 9, 0, 0_1
10, 0.88, 45, 9, 0, 0_2
10, 0.88, 45, 9, 0, 0_3
10, 0.88, 45, 9, 0, 0_4
10, 0.88, 45, 9, 0, 0_5
10, 0.88, 45, 9, 0, 0_6
10, 0.88, 45, 9, 0, 0_7
10, 0.88, 45, 9, 0, 0_8
10, 0.88, 45, 9, 0, 0_9
10, 0.99, 30, 3, 1, 1_0
10, 0.99, 30, 3, 1, 1_1
10, 0.99, 30, 3, 1, 1_2
10, 0.99, 30, 3, 1, 1_3
10, 0.99, 30, 3, 1, 1_4
10, 0.99, 30, 3, 1, 1_5
10, 0.99, 30, 3, 1, 1_6
10, 0.99, 30, 3, 1, 1_7
10, 0.99, 30, 3, 1, 1_8
10, 0.99, 30, 3, 1, 1_9
11, 0.04, 48, 0, 1, 1_0
11, 0.04, 48, 0, 1, 1_1
11, 0.04, 48, 0, 1, 1_2
11, 0.04, 48, 0, 1, 1_3
11, 0.04, 48, 0, 1, 1_4
11, 0.04, 48, 0, 1, 1_5
11, 0.04, 48, 0, 1, 1_6
11, 0.04, 48, 0, 1, 1_7
11, 0.04, 48, 0, 1, 1_8
11, 0.04, 48, 0, 1, 1_9
11, 0.26, 43, 0, 0, 5_0
11, 0.26, 43, 0, 0, 5_1
11, 0.26, 43, 0, 0, 5_2
11, 0.26, 43, 0, 0, 5_3
11, 0.26, 43, 0, 0, 5_4
11, 0.26, 43, 0, 0, 5_5
11, 0.26, 43, 0, 0, 5_6
11, 0.26, 43, 0, 0, 5_7
11, 0.26, 43, 0, 0, 5_8
11, 0.26, 43, 0, 0, 5_9
11, 0.38, 41, 7, 1, 4_0
11, 0.38, 41, 7, 1, 4_1
11, 0.38, 41, 7, 1, 4_2
11, 0.38, 41, 7, 1, 4_3
11, 0.38, 41, 7, 1, 4_4
11, 0.38, 41, 7, 1, 4_5
11, 0.38, 41, 7, 1, 4_6
11, 0.38, 41, 7, 1, 4_7
11, 0.38, 41, 7, 1, 4_8
11, 0.38, 41, 7, 1, 4_9
11, 0.95, 47, 8, 1, 2_0
11, 0.95, 47, 8, 1, 2_1
11, 0.95, 47, 8, 1, 2_2
11, 0.95, 47, 8, 1, 2_3
11, 0.95, 47, 8, 1, 2_4
11, 0.95, 47, 8, 1, 2_5
11, 0.95, 47, 8, 1, 2_6
11, 0.95, 47, 8, 1, 2_7
11, 0.95, 47, 8, 1, 2_8
11, 0.95, 47, 8, 1, 2_9
12, 0.02, 22, 4, 1, 3_0
12, 0.02, 22, 4, 1, 3_1
12, 0.02, 22, 4, 1, 3_2
12, 0.02, 22, 4, 1, 3_3
12, 0.02, 22, 4, 1, 3_4
12, 0.02, 22, 4, 1, 3_5
12, 0.02, 22, 4, 1, 3_6
12, 0.02, 22, 4, 1, 3_7
12, 0.02, 22, 4, 1, 3_8
12, 0.02, 22, 4, 1, 3_9
12, 0.02, 35, 7, 0, 6_0
12, 0.02, 35, 7, 0, 6_1
12, 0.02, 35, 7, 0, 6_2
12, 0.02, 35, 7, 0, 6_3
12, 0.02, 35, 7, 0, 6_4
12, 0.02, 35, 7, 0, 6_5
12, 0.02, 35, 7, 0, 6_6
12, 0.02, 35, 7, 0, 6_7
12, 0.02, 35, 7, 0, 6_8
12, 0.02, 35, 7, 0, 6_9
12, 0.02, 47, 10, 1, 4_0
12, 0.02, 47, 10, 1, 4_1
12, 0.02, 47, 10, 1, 4_2
12, 0.02, 47, 10, 1, 4_3
12, 0.02, 47, 10, 1, 4_4
12, 0.02, 47, 10, 1, 4_5
12, 0.02, 47, 10, 1, 4_6
12, 0.02, 47, 10, 1, 4_7
12, 0.02, 47, 10, 1, 4_8
12, 0.02, 47, 10, 1, 4_9
12, 0.17, 48, 10, 1, 1_0
12, 0.17, 48, 10, 1, 1_1
12, 0.17, 48, 10, 1, 1_2
12, 0.17, 48, 10, 1, 1_3
12, 0.17, 48, 10, 1, 1_4
12, 0.17, 48, 10, 1, 1_5
12, 0.17, 48, 10, 1, 1_6
12, 0.17, 48, 10, 1, 1_7
12, 0.17, 48, 10, 1, 1_8
12, 0.17, 48, 10, 1, 1_9
12, 0.31, 33, 4, 0, 4_0
12, 0.31, 33, 4, 0, 4_1
12, 0.31, 33, 4, 0, 4_2
12, 0.31, 33, 4, 0, 4_3
12, 0.31, 33, 4, 0, 4_4
12, 0.31, 33, 4, 0, 4_5
12, 0.31, 33, 4, 0, 4_6
12, 0.31, 33, 4, 0, 4_7
12, 0.31, 33, 4, 0, 4_8
12, 0.31, 33, 4, 0, 4_9
12, 0.35, 43, 5, 1, 3_0
12, 0.35, 43, 5, 1, 3_1
12, 0.35, 43, 5, 1, 3_2
12, 0.35, 43, 5, 1, 3_3
12, 0.35, 43, 5, 1, 3_4
12, 0.35, 43, 5, 1, 3_5
12, 0.35, 43, 5, 1, 3_6
12, 0.35, 43, 5, 1, 3_7
12, 0.35, 43, 5, 1, 3_8
12, 0.35, 43, 5, 1, 3_9
12, 0.68, 37, 5, 1, 1_0
12, 0.68, 37, 5, 1, 1_1
12, 0.68, 37, 5, 1, 1_2
12, 0.68, 37, 5, 1, 1_3
12, 0.68, 37, 5, 1, 1_4
12, 0.68, 37, 5, 1, 1_5
12, 0.68, 37, 5, 1, 1_6
12, 0.68, 37, 5, 1, 1_7
12, 0.68, 37, 5, 1, 1_8
12, 0.68, 37, 5, 1, 1_9
12, 0.81, 32, 2, 0, 2_0
12, 0.81, 32, 2, 0, 2_1
12, 0.81, 32, 2, 0, 2_2
12, 0.81, 32, 2, 0, 2_3
12, 0.81, 32, 2, 0, 2_4
12, 0.81, 32, 2, 0, 2_5
12, 0.81, 32, 2, 0, 2_6
12, 0.81, 32, 2, 0, 2_7
12, 0.81, 32, 2, 0, 2_8
12, 0.81, 32, 2, 0, 2_9
13, 0.18, 26, 4, 1, 6_0
13, 0.18, 26, 4, 1, 6_1
13, 0.18, 26, 4, 1, 6_2
13, 0.18, 26, 4, 1, 6_3
13, 0.18, 26, 4, 1, 6_4
13, 0.18, 26, 4, 1, 6_5
13, 0.18, 26, 4, 1, 6_6
13, 0.18, 26, 4, 1, 6_7
13, 0.18, 26, 4, 1, 6_8
13, 0.18, 26, 4, 1, 6_9
13, 0.34, 39, 1, 1, 3_0
13, 0.34, 39, 1, 1, 3_1
13, 0.34, 39, 1, 1, 3_2
13, 0.34, 39, 1, 1, 3_3
13, 0.34, 39, 1, 1, 3_4
13, 0.34, 39, 1, 1, 3_5
13, 0.34, 39, 1, 1, 3_6
13, 0.34, 39, 1, 1, 3_7
13, 0.34, 39, 1, 1, 3_8
13, 0.34, 39, 1, 1, 3_9
13, 0.42, 30, 10, 0, 2_0
13, 0.42, 30, 10, 0, 2_1
13, 0.42, 30, 10, 0, 2_2
13, 0.42, 30, 10, 0, 2_3
13, 0.42, 30, 10, 0, 2_4
13, 0.42, 30, 10, 0, 2_5
13, 0.42, 30, 10, 0, 2_6
13, 0.42, 30, 10, 0, 2_7
13, 0.42, 30, 10, 0, 2_8
13, 0.42, 30, 10, 0, 2_9
13, 0.63, 29, 8, 0, 4_0
13, 0.63, 29, 8, 0, 4_1
13, 0.63, 29, 8, 0, 4_2
13, 0.63, 29, 8, 0, 4_3
13, 0.63, 29, 8, 0, 4_4
13, 0.63, 29, 8, 0, 4_5
13, 0.63, 29, 8, 0, 4_6
13, 0.63, 29, 8, 0, 4_7
13, 0.63, 29, 8, 0, 4_8
13, 0.63, 29, 8, 0, 4_9
13, 0.8, 45, 8, 1, 2_0
13, 0.8, 45, 8, 1, 2_1
13, 0.8, 45, 8, 1, 2_2
13, 0.8, 45, 8, 1, 2_3
13, 0.8, 45, 8, 1, 2_4
13, 0.8, 45, 8, 1, 2_5
13, 0.8, 45, 8, 1, 2_6
13, 0.8, 45, 8, 1, 2_7
13, 0.8, 45, 8, 1, 2_8
13, 0.8, 45, 8, 1, 2_9
13, 0.89, 31, 4, 1, 5_0
13, 0.89, 31, 4, 1, 5_1
13, 0.89, 31, 4, 1, 5_2
13, 0.89, 31, 4, 1, 5_3
13, 0.89, 31, 4, 1, 5_4
13, 0.89, 31, 4, 1, 5_5
13, 0.89, 31, 4, 1, 5_6
13, 0.89, 31, 4, 1, 5_7
13, 0.89, 31, 4, 1, 5_8
13, 0.89, 31, 4, 1, 5_9
13, 0.99, 34, 3, 1, 6_0
13, 0.99, 34, 3, 1, 6_1
13, 0.99, 34, 3, 1, 6_2
13, 0.99, 34, 3, 1, 6_3
13, 0.99, 34, 3, 1, 6_4
13, 0.99, 34, 3, 1, 6_5
13, 0.99, 34, 3, 1, 6_6
13, 0.99, 34, 3, 1, 6_7
13, 0.99, 34, 3, 1, 6_8
13, 0.99, 34, 3, 1, 6_9
13, 1.0, 30, 4, 1, 3_0
13, 1.0, 30, 4, 1, 3_1
13, 1.0, 30, 4, 1, 3_2
13, 1.0, 30, 4, 1, 3_3
13, 1.0, 30, 4, 1, 3_4
13, 1.0, 30, 4, 1, 3_5
13, 1.0, 30, 4, 1, 3_6
13, 1.0, 30, 4, 1, 3_7
13, 1.0, 30, 4, 1, 3_8
13, 1.0, 30, 4, 1, 3_9
14, 0.1, 22, 3, 1, 6_0
14, 0.1, 22, 3, 1, 6_1
14, 0.1, 22, 3, 1, 6_2
14, 0.1, 22, 3, 1, 6_3
14, 0.1, 22, 3, 1, 6_4
14, 0.1, 22, 3, 1, 6_5
14, 0.1, 22, 3, 1, 6_6
14, 0.1, 22, 3, 1, 6_7
14, 0.1, 22, 3, 1, 6_8
14, 0.1, 22, 3, 1, 6_9
14, 0.64, 48, 6, 1, 5_0
14, 0.64, 48, 6, 1, 5_1
14, 0.64, 48, 6, 1, 5_2
14, 0.64, 48, 6, 1, 5_3
14, 0.64, 48, 6, 1, 5_4
14, 0.64, 48, 6, 1, 5_5
14, 0.64, 48, 6, 1, 5_6
14, 0.64, 48, 6, 1, 5_7
14, 0.64, 48, 6, 1, 5_8
14, 0.64, 48, 6, 1, 5_9
14, 0.65, 40, 9, 0, 6_0
14, 0.65, 40, 9, 0, 6_1
14, 0.65, 40, 9, 0, 6_2
14, 0.65, 40, 9, 0, 6_3
14, 0.65, 40, 9, 0, 6_4
14, 0.65, 40, 9, 0, 6_5
14, 0.65, 40, 9, 0, 6_6
14, 0.65, 40, 9, 0, 6_7
14, 0.65, 40, 9, 0, 6_8
14, 0.65, 40, 9, 0, 6_9
14, 0.8, 42, 0, 0, 2_0
14, 0.8, 42, 0, 0, 2_1
14, 0.8, 42, 0, 0, 2_2
14, 0.8, 42, 0, 0, 2_3
14, 0.8, 42, 0, 0, 2_4
14, 0.8, 42, 0, 0, 2_5
14, 0.8, 42, 0, 0, 2_6
14, 0.8, 42, 0, 0, 2_7
14, 0.8, 42, 0, 0, 2_8
14, 0.8, 42, 0, 0, 2_9
14, 0.82, 33, 7, 0, 0_0
14, 0.82, 33, 7, 0, 0_1
14, 0.82, 33, 7, 0, 0_2
14, 0.82, 33, 7, 0, 0_3
14, 0.82, 33, 7, 0, 0_4
14, 0.82, 33, 7, 0, 0_5
14, 0.82, 33, 7, 0, 0_6
14, 0.82, 33, 7, 0, 0_7
14, 0.82, 33, 7, 0, 0_8
14, 0.82, 33, 7, 0, 0_9
14, 0.96, 49, 6, 0, 3_0
14, 0.96, 49, 6, 0, 3_1
14, 0.96, 49, 6, 0, 3_2
14, 0.96, 49, 6, 0, 3_3
14, 0.96, 49, 6, 0, 3_4
14, 0.96, 49, 6, 0, 3_5
14, 0.96, 49, 6, 0, 3_6
14, 0.96, 49, 6, 0, 3_7
14, 0.96, 49, 6, 0, 3_8
14, 0.96, 49, 6, 0, 3_9
15, 0.03, 38, 7, 0, 4_0
15, 0.03, 38, 7, 0, 4_1
15, 0.03, 38, 7, 0, 4_2
15, 0.03, 38, 7, 0, 4_3
15, 0.03, 38, 7, 0, 4_4
15, 0.03, 38, 7, 0, 4_5
15, 0.03, 38, 7, 0, 4_6
15, 0.03, 38, 7, 0, 4_7
15, 0.03, 38, 7, 0, 4_8
15, 0.03, 38, 7, 0, 4_9
15, 0.06, 50, 10, 1, 3_0
15, 0.06, 50, 10, 1, 3_1
15, 0.06, 50, 10, 1, 3_2
15, 0.06, 50, 10, 1, 3_3
15, 0.06, 50, 10, 1, 3_4
15, 0.06, 50, 10, 1, 3_5
15, 0.06, 50, 10, 1, 3_6
15, 0.06, 50, 10, 1, 3_7
15, 0.06, 50, 10, 1, 3_8
15, 0.06, 50, 10, 1, 3_9
15, 0.16, 47, 9, 1, 5_0
15, 0.16, 47, 9, 1, 5_1
15, 0.16, 47, 9, 1, 5_2
15, 0.16, 47, 9, 1, 5_3
15, 0.16, 47, 9, 1, 5_4
15, 0.16, 47, 9, 1, 5_5
15, 0.16, 47, 9, 1, 5_6
15, 0.16, 47, 9, 1, 5_7
15, 0.16, 47, 9, 1, 5_8
15, 0.16, 47, 9, 1, 5_9
15, 0.38, 50, 1, 0, 5_0
15, 0.38, 50, 1, 0, 5_1
15, 0.38, 50, 1, 0, 5_2
15, 0.38, 50, 1, 0, 5_3
15, 0.38, 50, 1, 0, 5_4
15, 0.38, 50, 1, 0, 5_5
15, 0.38, 50, 1, 0, 5_6
15, 0.38, 50, 1, 0, 5_7
15, 0.38, 50, 1, 0, 5_8
15, 0.38, 50, 1, 0, 5_9
15, 0.48, 29, 5, 0, 5_0
15, 0.48, 29, 5, 0, 5_1
15, 0.48, 29, 5, 0, 5_2
15, 0.48, 29, 5, 0, 5_3
15, 0.48, 29, 5, 0, 5_4
15, 0.48, 29, 5, 0, 5_5
