Weather1,Weather2,Weather3,Ego,NonEgo,Front,Back,Opposite,F1,F2,F3,F4
1.0,14.0,98.0,20.0,29.0,3.0,3.0,2.0,0.2890323245007058,-63.94658966064453,0.0,0.0
1.0,14.0,98.0,20.0,29.0,3.0,3.0,2.0,0.289032687311587,-63.54255981445313,0.0,0.0
1.0,14.0,98.0,20.0,29.0,3.0,3.0,2.0,0.289032687311587,-63.93307800292969,-1.0,0.0
1.0,14.0,98.0,20.0,29.0,3.0,3.0,2.0,0.2890325836513353,-65.00992889404297,0.0,0.0
1.0,14.0,98.0,20.0,29.0,3.0,3.0,2.0,0.2890323763308317,-63.12923736572266,-1.0,0.0
1.0,14.0,98.0,20.0,29.0,3.0,3.0,2.0,0.2890325836513353,-62.57744903564453,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890387514363164,-63.84973449707032,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890395288882047,-63.87222595214844,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890382849651833,-83.55215759277344,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890383367953092,-64.44738311767578,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890382849651833,-84.29398651123047,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890399953593378,-64.0893051147461,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890391660773235,-64.6520492553711,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890383886254352,-64.46193237304688,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890394770580788,-64.38700408935547,0.0,0.0
1.0,22.0,19.0,17.0,5.0,3.0,0.0,1.0,0.2890385441158128,-83.53405303955078,0.0,0.0
1.0,25.0,78.0,7.0,35.0,1.0,2.0,0.0,0.2890396843785824,-61.308047485351565,0.0,0.0
1.0,25.0,78.0,7.0,35.0,1.0,2.0,0.0,0.2890397362087084,-61.566455078125,0.0,0.0
1.0,25.0,78.0,7.0,35.0,1.0,2.0,0.0,0.2890398398689601,-60.67159576416016,0.0,0.0
1.0,25.0,78.0,7.0,35.0,1.0,2.0,0.0,0.2890398398689601,-61.869685363769534,-1521.0,0.0
1.0,25.0,78.0,7.0,35.0,1.0,2.0,0.0,0.289039425227953,-59.54402465820313,0.0,0.0
1.0,25.0,78.0,7.0,35.0,1.0,2.0,0.0,0.2890396843785824,-61.37776489257813,0.0,0.0
1.0,25.0,78.0,7.0,35.0,1.0,2.0,0.0,0.2890398398689601,-60.4049560546875,0.0,0.0
