Weather1,Weather2,Weather3,Ego,NonEgo,Front,Back,Opposite,F1,F2,F3,F4
3,42,62,12,38,0,1,2,0.289033413,-61.80082245,0,0
3,42,62,12,38,0,1,2,0.289033672,-61.65690155,0,0
3,42,62,12,38,0,1,2,0.289033568,-63.35362549,0,0
3,42,62,12,38,0,1,2,0.289033413,-61.7163269,0,0
3,42,62,12,38,0,1,2,0.28903362,-62.58082886,0,0
3,42,62,12,38,0,1,2,0.289033517,-61.94047852,0,0
3,42,62,12,38,0,1,2,0.289033724,-63.25292511,0,0
3,42,62,12,38,0,1,2,0.289033413,-63.24650116,0,0
3,42,62,12,38,0,1,2,0.289033828,-62.95839233,0,0
3,42,62,12,38,0,1,2,0.28903362,-61.38868256,0,0
3,43,36,36,37,4,3,0,0.289030044,-81.41477509,-3,0
3,43,36,36,37,4,3,0,0.28902994,-81.0752594,0,0
3,43,36,36,37,4,3,0,0.289030303,-81.47023315,-1,0
3,43,36,36,37,4,3,0,0.289029888,-84.10218353,-23,0
3,43,36,36,37,4,3,0,0.289030355,-84.55359955,-1,0
3,43,36,36,37,4,3,0,0.289030199,-84.50293274,-1,0
3,43,36,36,37,4,3,0,0.289030303,-83.48528595,-187,0
3,43,36,36,37,4,3,0,0.289030459,-83.51575012,0,0
3,43,36,36,37,4,3,0,0.289030303,-85.34176941,0,0
3,43,36,36,37,4,3,0,0.289030303,-83.54120941,0,0
3,84,95,1,36,0,0,2,0.28903502,-64.22418518,0,0
3,84,95,1,36,0,0,2,0.289035071,-66.12471313,0,0
3,84,95,1,36,0,0,2,0.28903502,-63.22496338,0,0
3,84,95,1,36,0,0,2,0.289034916,-63.56219025,0,0
3,84,95,1,36,0,0,2,0.289035123,-63.43690796,0,0
3,84,95,1,36,0,0,2,0.289035071,-63.68691559,0,0
3,84,95,1,36,0,0,2,0.28903502,-63.60175629,0,0
3,84,95,1,36,0,0,2,0.28903502,-62.18167419,0,0
3,84,95,1,36,0,0,2,0.28903502,-64.2811615,0,0
3,84,95,1,36,0,0,2,0.28903502,-64.26209564,0,0
4,4,98,10,12,1,2,2,-0.261566204,-63.24907227,0,0
4,4,98,10,12,1,2,2,-2.836090254,-69.45758362,-1266,0
4,4,98,10,12,1,2,2,0.289034346,-67.97597809,0,0
4,4,98,10,12,1,2,2,-0.271553454,-60.51807709,0,0
4,4,98,10,12,1,2,2,-0.123402741,-65.11407013,0,0
4,4,98,10,12,1,2,2,-0.087248222,-69.52633972,0,0
4,4,98,10,12,1,2,2,0.132063855,-67.86752625,0,0
4,4,98,10,12,1,2,2,-0.027405262,-68.00310822,0,0
4,4,98,10,12,1,2,2,0.289035175,-64.08812256,-1139,-1
4,4,98,10,12,1,2,2,-5.038703918,-68.94871063,-1231,0
4,12,5,3,13,2,2,0,0.289045386,-70.69768829,0,0
4,12,5,3,13,2,2,0,0.289045386,-70.67967529,0,0
4,12,5,3,13,2,2,0,0.203978984,-77.10856171,-7,0
4,12,5,3,13,2,2,0,0.289045541,-70.95193787,0,0
4,12,5,3,13,2,2,0,0.289045697,-71.83491058,0,0
4,12,5,3,13,2,2,0,0.289046059,-76.73373718,-2259,0
4,12,5,3,13,2,2,0,0.289045386,-71.70695038,0,0
4,12,5,3,13,2,2,0,0.289045697,-72.92041321,-2175,0
4,12,5,3,13,2,2,0,0.289045489,-74.62150879,-7,0
4,12,5,3,13,2,2,0,0.289045541,-70.97905273,-1,0
4,22,56,38,25,3,0,2,0.289035693,-63.56779785,0,0
4,22,56,38,25,3,0,2,0.289035849,-63.4341156,0,0
4,22,56,38,25,3,0,2,0.289035745,-62.75378723,0,0
4,22,56,38,25,3,0,2,0.289035849,-63.0048172,0,0
4,22,56,38,25,3,0,2,0.289035849,-63.49670715,0,0
4,22,56,38,25,3,0,2,0.289035901,-62.82323761,0,0
4,22,56,38,25,3,0,2,0.289035745,-63.70210571,0,0
4,22,56,38,25,3,0,2,0.253433269,6.95166235,0,-1
4,22,56,38,25,3,0,2,0.289035901,-61.77065582,0,0
4,22,56,38,25,3,0,2,0.289035849,-63.42119141,0,0
4,23,93,8,0,2,0,1,0.28903419,-61.4973938,0,0
4,23,93,8,0,2,0,1,0.28903445,-61.67370148,0,0
4,23,93,8,0,2,0,1,0.289034761,-61.20061798,0,0
4,23,93,8,0,2,0,1,0.227141142,7.17484026,0,0
4,23,93,8,0,2,0,1,0.289034501,-61.5469696,0,0
4,23,93,8,0,2,0,1,0.28903445,-62.53490753,0,0
4,23,93,8,0,2,0,1,0.28903445,-61.67341156,0,0
4,23,93,8,0,2,0,1,0.28903445,-61.86773224,0,0
4,23,93,8,0,2,0,1,0.289033879,-62.9517395,0,0
4,23,93,8,0,2,0,1,0.289033879,-62.09606476,0,0
4,36,83,25,9,0,2,0,0.289035849,-62.45312805,0,0
4,36,83,25,9,0,2,0,0.289036004,-63.52093811,0,0
4,36,83,25,9,0,2,0,0.289036056,-63.05684204,0,0
4,36,83,25,9,0,2,0,0.289035849,6.977610874,0,-1
4,36,83,25,9,0,2,0,0.289036056,-63.16563721,0,0
4,36,83,25,9,0,2,0,0.289035745,-63.3697464,0,0
4,36,83,25,9,0,2,0,0.289036004,-63.48884125,0,0
4,36,83,25,9,0,2,0,0.289035849,-63.37053986,0,0
4,36,83,25,9,0,2,0,0.289035849,-63.2830307,0,0
4,36,83,25,9,0,2,0,0.289035849,-63.07084198,0,0
4,38,63,31,21,4,3,1,0.289040876,-80.93145294,-1625,0
4,38,63,31,21,4,3,1,0.289040462,-94.97011108,0,0
4,38,63,31,21,4,3,1,0.289039684,-78.31501312,0,0
4,38,63,31,21,4,3,1,0.28903984,-82.87250061,0,0
4,38,63,31,21,4,3,1,0.121412194,-80.94852753,-19,0
4,38,63,31,21,4,3,1,0.280399654,-81.07085724,0,0
4,38,63,31,21,4,3,1,0.289040151,-75.11615295,-1549,0
4,38,63,31,21,4,3,1,0.067003312,-77.53176422,-1686,0
4,38,63,31,21,4,3,1,0.28904041,-80.65044708,0,0
