TargetIndex,TimeOfDay,EgoSpeed,TrafficAmount,KeepLane,Weather,Delta_F0,Delta_F1,Delta_F2,Delta_F3,Y0,Y1,Y2,Y3,Y
0.0,0.44,26.0,10.0,1.0,5.0,9997.913244009018,16911.201171875,60.49472248701841,6.9578149999999965,1,0,1,0,1
0.0,0.44,26.0,10.0,1.0,5.0,9997.913244009018,17958.2841796875,142.58220238473314,11.400289999999998,1,0,1,0,1
0.0,0.44,26.0,10.0,1.0,5.0,9997.913244009018,19235.26171875,142.58220238473314,11.400289999999998,1,0,1,0,1
0.0,0.46,49.0,2.0,0.0,4.0,0.0,1076.9405517578125,1.514863272058676,0.5785839999999993,0,0,1,1,1
0.0,0.46,49.0,2.0,0.0,4.0,0.0,27585.431564331055,95.8652917567158,49.866694,0,0,1,1,1
0.0,0.46,49.0,2.0,0.0,4.0,0.0,27585.431564331055,95.8652917567158,50.672373,0,0,1,1,1
0.0,0.46,49.0,2.0,0.0,4.0,0.0,27585.431564331055,95.8652917567158,51.93436,0,0,1,1,1
0.0,0.51,20.0,7.0,1.0,4.0,9995.382896900177,10997.3798828125,151.74498203606424,0.04483999999999355,1,0,1,1,1
0.0,0.51,20.0,7.0,1.0,4.0,9996.862056970596,10997.3798828125,225.5269798459001,4.992339999999999,1,0,1,1,1
0.0,0.51,20.0,7.0,1.0,4.0,9996.862056970596,10997.3798828125,225.5269798459001,5.34272,1,0,1,1,1
0.0,0.51,20.0,7.0,1.0,4.0,9996.862056970596,10997.3798828125,225.5269798459001,15.076710000000006,1,0,1,1,1
0.0,0.51,20.0,7.0,1.0,4.0,9996.862056970596,10997.3798828125,225.5269798459001,15.167604999999995,1,0,1,1,1
0.0,0.51,20.0,7.0,1.0,4.0,9997.67051410675,10997.3798828125,225.5269798459001,15.167604999999995,1,0,1,1,1
0.0,0.51,20.0,7.0,1.0,4.0,9997.67051410675,11195.16845703125,225.5269798459001,15.167604999999995,1,0,1,1,1
0.0,0.56,30.0,4.0,0.0,6.0,9994.993056297302,13984.588912963867,193.691558008419,55.37091,1,0,1,1,1
0.0,0.56,30.0,4.0,0.0,6.0,9996.142258644104,15396.821334838867,193.691558008419,55.37091,1,0,1,1,1
0.0,0.56,30.0,4.0,0.0,6.0,9996.142258644104,15396.821334838867,193.691558008419,56.904812,1,0,1,1,1
0.0,0.56,30.0,4.0,0.0,6.0,9996.142258644104,15396.821334838867,193.691558008419,56.953112,1,0,1,1,1
0.0,0.61,49.0,3.0,1.0,1.0,9998.002489566803,3761.16015625,0.9353046544511017,0.18995499999999765,1,0,1,0,1
0.0,0.61,49.0,3.0,1.0,1.0,9998.002489566803,7733.1015625,16.824168007699427,4.134184999999988,1,0,1,0,1
0.0,0.61,49.0,3.0,1.0,1.0,9998.002489566803,7838.1484375,36.960273275877285,4.134184999999988,1,0,1,0,1
0.0,0.61,49.0,3.0,1.0,1.0,9998.002489566803,7838.1484375,40.03724786363534,4.18186,1,0,1,0,1
0.0,0.61,49.0,3.0,1.0,1.0,9998.002489566803,7924.2724609375,41.496668356839564,4.5493900000000025,1,0,1,0,1
0.0,0.61,49.0,3.0,1.0,1.0,9998.002489566803,7924.2724609375,52.53996863058262,6.027799999999999,1,0,1,0,1
0.0,0.61,49.0,3.0,1.0,1.0,9998.291632413864,9119.7021484375,113.79135395068488,9.052220000000005,1,0,1,0,1
0.0,0.61,49.0,3.0,1.0,1.0,9998.291632413864,9295.66943359375,113.79135395068488,9.052220000000005,1,0,1,0,1
0.0,0.76,20.0,8.0,0.0,6.0,0.0,4.455907821655273,1.1704398071676678,1.3571199999999948,1,0,1,1,1
0.0,0.76,20.0,8.0,0.0,6.0,0.0,52.98952293395996,2.343262790146639,2.698434000000006,1,0,1,1,1
0.0,0.76,20.0,8.0,0.0,6.0,0.0,80.03410220239311,3.2115394634991503,2.9912000000000063,1,0,1,1,1
0.0,0.76,20.0,8.0,0.0,6.0,0.0,9697.21237063501,161.6349812825153,42.395595,1,0,1,1,1
0.0,0.76,20.0,8.0,0.0,6.0,0.0,19876.04098391626,161.6349812825153,42.395595,1,0,1,1,1
0.0,0.76,20.0,8.0,0.0,6.0,9995.08303451538,19876.04098391626,161.6349812825153,42.395595,1,0,1,1,1
0.0,0.76,20.0,8.0,0.0,6.0,9995.08303451538,19876.04098391626,161.85289888256557,42.395595,1,0,1,1,1
0.0,0.87,24.0,0.0,0.0,2.0,0.0,0.03344953060150124,0.3970443512342854,2.6769220000000047,0,0,0,0,0
0.0,0.87,24.0,0.0,0.0,2.0,0.0,0.03344953060150124,0.5239230675750832,2.7099600000000024,0,0,0,0,0
0.0,0.87,24.0,0.0,0.0,2.0,0.0,0.03558313846588135,0.5239230675750832,2.7099600000000024,0,0,0,0,0
0.0,0.87,24.0,0.0,0.0,2.0,0.0,0.04432928562164329,0.7607951484915816,2.7099600000000024,0,0,0,0,0
0.0,0.87,24.0,0.0,0.0,2.0,0.0,0.049051403999328835,0.7607951484915816,2.7099600000000024,0,0,0,0,0
0.0,0.87,24.0,0.0,0.0,2.0,0.0,0.049051403999328835,0.9937736164978901,2.7099600000000024,0,0,0,0,0
0.0,0.87,24.0,0.0,0.0,2.0,0.0,0.049051403999328835,0.9937736164978901,2.8781200000000027,0,0,0,0,0
0.0,0.87,29.0,1.0,1.0,1.0,0.0,1.5085601806640625,0.8434395439227274,0.316673999999999,0,0,0,0,0
0.0,0.87,29.0,1.0,1.0,1.0,0.0,1.7624130249023438,0.8434395439227274,0.7821549999999959,0,0,0,0,0
0.0,0.87,29.0,1.0,1.0,1.0,0.0,3.105255126953125,1.4222322877358238,1.0912450000000007,0,0,0,0,0
0.0,0.87,29.0,1.0,1.0,1.0,0.0,3.105255126953125,1.7851411944325264,1.4600950000000026,0,0,0,0,0
0.0,0.87,29.0,1.0,1.0,1.0,0.0,4.892265319824219,2.3121300617600014,1.8195570000000032,0,0,0,0,0
0.0,0.87,29.0,1.0,1.0,1.0,0.0,1063.7747192382812,2.3121745804622833,1.8195570000000032,0,0,0,0,0
0.0,0.87,29.0,1.0,1.0,1.0,0.0,1063.7747192382812,2.521615418252452,2.230719999999998,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,0.0,1025.868637084961,0.08708224974185441,0.38502499999999884,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,0.0,1025.868637084961,1.084346919747361,0.47586700000000093,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,0.0,1025.868637084961,1.6332752666164652,0.47586700000000093,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,0.0,1025.868637084961,1.6332752666164652,1.2948799999999991,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,0.0,1079.3584442138672,1.6332752666164652,1.2948799999999991,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,0.0,1079.3584442138672,2.121235544555873,1.4972470000000015,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,0.0,1079.3584442138672,6.187626259715387,7.357828000000005,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,0.0,1079.3584442138672,6.187626259715387,7.408468000000006,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,0.0,1079.3584442138672,6.187626259715387,7.425965000000005,0,0,0,0,0
0.0,0.91,32.0,4.0,0.0,3.0,0.0,1150.767593383789,1.090394703237223,7.0939030000000045,1,0,1,1,1
0.0,0.91,32.0,4.0,0.0,3.0,9995.189346790314,25116.460983276367,77.90737896658186,52.405739000000004,1,0,1,1,1
0.0,0.91,32.0,4.0,0.0,3.0,9995.189346790314,25116.460983276367,80.33415454394333,52.405739000000004,1,0,1,1,1
0.0,0.91,32.0,4.0,0.0,3.0,9995.189346790314,25116.460983276367,148.64151841236128,59.766173,1,0,1,1,1
0.0,0.94,21.0,1.0,1.0,6.0,0.0,0.008532866835594094,1.967067855426194,2.3766200000000026,0,0,0,0,0
0.0,0.94,21.0,1.0,1.0,6.0,0.0,0.008621539920568397,2.6109062568751824,3.122034999999997,0,0,0,0,0
0.0,0.94,21.0,1.0,1.0,6.0,0.0,0.008621539920568397,3.2599342565084726,3.1245499999999993,0,0,0,0,0
0.0,0.94,21.0,1.0,1.0,6.0,0.0,0.008764419704675598,3.2599342565084726,3.1245499999999993,0,0,0,0,0
0.0,0.94,21.0,1.0,1.0,6.0,0.0,0.009466212242841693,5.6312431458771925,3.969290000000001,0,0,0,0,0
0.0,0.94,38.0,3.0,0.0,5.0,0.0,19123.0770111084,34.81120331638823,12.686591999999997,0,0,0,1,1
0.0,0.94,38.0,3.0,0.0,5.0,0.0,19123.0770111084,45.17898208554374,18.780212,0,0,0,1,1
0.0,0.94,38.0,3.0,0.0,5.0,0.0,19123.0770111084,81.803666805982,45.484197,0,0,0,1,1
0.0,0.94,38.0,3.0,0.0,5.0,0.0,19123.0770111084,81.803666805982,46.725874000000005,0,0,0,1,1
0.0,0.94,38.0,3.0,0.0,5.0,0.0,19123.0770111084,81.94999361565402,46.725874000000005,0,0,0,1,1
0.0,0.94,38.0,3.0,0.0,5.0,0.0,19123.0770111084,81.94999361565402,46.96381,0,0,0,1,1
0.0,0.94,38.0,3.0,0.0,5.0,0.0,19123.0770111084,81.94999361565402,47.74727,0,0,0,1,1
0.0,0.95,46.0,4.0,1.0,3.0,9998.815236449242,27377.027709960938,238.5702301360776,7.165430000000001,1,0,1,1,1
0.0,0.95,46.0,4.0,1.0,3.0,9998.815236449242,29268.783569335938,284.9650123737057,37.69976,1,0,1,1,1
0.0,0.95,46.0,4.0,1.0,3.0,9998.815236449242,29268.783569335938,305.160828569927,53.479282,1,0,1,1,1
0.0,0.95,46.0,4.0,1.0,3.0,9998.896902680397,29268.783569335938,305.160828569927,53.479282,1,0,1,1,1
0.0,0.95,46.0,4.0,1.0,3.0,9998.896902680397,30194.286010742188,305.160828569927,53.497862999999995,1,0,1,1,1
0.0,0.99,26.0,8.0,1.0,6.0,0.7114111185073853,301.255859375,90.41938749829171,6.332574999999991,1,0,1,0,1
0.0,0.99,26.0,8.0,1.0,6.0,0.7114111185073853,1919.3779296875,101.01622468450705,7.810994999999991,1,0,1,0,1
0.0,0.99,26.0,8.0,1.0,6.0,3.305174946784973,22456.5888671875,101.01622468450705,7.810994999999991,1,0,1,0,1
0.0,0.99,26.0,8.0,1.0,6.0,9998.244983315468,23037.13623046875,108.2256168496026,8.146329999999992,1,0,1,0,1
0.0,0.99,26.0,8.0,1.0,6.0,9998.244983315468,23106.26611328125,108.2256168496026,8.146329999999992,1,0,1,0,1
0.0,0.99,26.0,8.0,1.0,6.0,9998.244983315468,23106.26611328125,120.30533388352376,9.366599999999991,1,0,1,0,1
1.0,0.03,22.0,10.0,0.0,2.0,9996.100817203522,5353.193359375,84.0758547763246,30.473780000000005,1,0,1,1,1
1.0,0.03,22.0,10.0,0.0,2.0,9996.100817203522,5353.193359375,132.01234657619682,33.939859999999996,1,0,1,1,1
1.0,0.03,22.0,10.0,0.0,2.0,9996.100817203522,14077.770580112934,158.24308391344084,47.759505999999995,1,0,1,1,1
1.0,0.03,22.0,10.0,0.0,2.0,9996.100817203522,14077.770580112934,160.7045895001806,55.851746,1,0,1,1,1
1.0,0.03,22.0,10.0,0.0,2.0,9996.233171224594,17098.254955112934,160.7045895001806,55.851746,1,0,1,1,1
1.0,0.08,43.0,9.0,0.0,6.0,0.0,109.15625,35.66129104517728,40.48043,1,0,1,1,1
1.0,0.08,43.0,9.0,0.0,6.0,9996.745569229126,741.73046875,178.17919429301645,55.23496,1,0,1,1,1
1.0,0.08,43.0,9.0,0.0,6.0,9996.745569229126,10888.968017578125,260.2662183444989,55.23496,1,0,1,1,1
1.0,0.08,43.0,9.0,0.0,6.0,9998.534636855125,10888.968017578125,260.2662183444989,55.38896,1,0,1,1,1
1.0,0.08,43.0,9.0,0.0,6.0,9998.534636855125,10888.968017578125,273.9288789154892,55.38896,1,0,1,1,1
1.0,0.08,43.0,9.0,0.0,6.0,9998.534636855125,11657.725830078125,273.9288789154892,55.38896,1,0,1,1,1
1.0,0.17,26.0,8.0,0.0,0.0,9995.488991737366,13482.621169567108,197.1037522293871,57.672346000000005,1,0,1,1,1
1.0,0.17,26.0,8.0,0.0,0.0,9995.488991737366,14716.569900035858,197.1037522293871,57.672346000000005,1,0,1,1,1
1.0,0.17,26.0,8.0,0.0,0.0,9995.488991737366,20073.510329723358,197.1037522293871,57.672346000000005,1,0,1,1,1
1.0,0.17,26.0,8.0,0.0,0.0,9995.488991737366,20073.510329723358,197.1589495097213,58.447286000000005,1,0,1,1,1
1.0,0.17,26.0,8.0,0.0,0.0,9995.488991737366,20073.510329723358,198.32434075979927,58.699574000000005,1,0,1,1,1
1.0,0.17,26.0,8.0,0.0,0.0,9997.362363815308,26663.746657848358,198.32434075979927,58.699574000000005,1,0,1,1,1
1.0,0.17,26.0,8.0,0.0,0.0,9997.362363815308,26663.746657848358,199.28754871017316,59.01418300000001,1,0,1,1,1
1.0,0.17,30.0,2.0,0.0,5.0,0.0,634.9112091064449,32.774050481779284,11.975303999999994,1,0,0,1,1
1.0,0.17,30.0,2.0,0.0,5.0,0.0,634.9112091064449,32.774050481779284,14.698469999999993,1,0,0,1,1
1.0,0.17,30.0,2.0,0.0,5.0,9995.89272928238,16883.68147277832,62.833620544255666,49.293730000000004,1,0,0,1,1
1.0,0.17,30.0,2.0,0.0,5.0,9995.89272928238,18389.15608215332,62.833620544255666,49.293730000000004,1,0,0,1,1
1.0,0.17,30.0,2.0,0.0,5.0,9995.911650896072,18389.15608215332,62.833620544255666,49.293730000000004,1,0,0,1,1
1.0,0.17,30.0,2.0,0.0,5.0,9995.911650896072,18389.15608215332,62.833620544255666,51.616665000000005,1,0,0,1,1
1.0,0.22,36.0,5.0,0.0,2.0,0.0,87.9912109375,65.14489874477931,37.077214999999995,0,0,1,1,1
1.0,0.22,36.0,5.0,0.0,2.0,0.0,5371.9580078125,66.0098165745269,38.325604999999996,0,0,1,1,1
1.0,0.22,36.0,5.0,0.0,2.0,0.0,16783.55078125,66.0098165745269,38.325604999999996,0,0,1,1,1
1.0,0.22,36.0,5.0,0.0,2.0,0.0,22010.262451171875,96.68713131839394,49.580028999999996,0,0,1,1,1
1.0,0.22,36.0,5.0,0.0,2.0,0.0,22010.262451171875,192.22281351249666,55.341623999999996,0,0,1,1,1
1.0,0.24,30.0,1.0,0.0,0.0,0.0,18.80404663085892,0.4208426578339868,0.2149999999999963,0,0,0,0,0
1.0,0.24,30.0,1.0,0.0,0.0,0.0,18.80404663085892,1.001647079412976,5.070006999999997,0,0,0,0,0
1.0,0.24,30.0,1.0,0.0,0.0,0.0,18.80404663085892,4.851391344159595,6.815387000000001,0,0,0,0,0
1.0,0.24,30.0,1.0,0.0,0.0,0.0,18.80404663085892,6.6475158544039346,7.325283000000006,0,0,0,0,0
1.0,0.24,30.0,1.0,0.0,0.0,0.0,18.80404663085892,6.806296881278172,7.995925,0,0,0,0,0
1.0,0.24,30.0,1.0,0.0,0.0,0.0,18.80404663085892,7.284629889438463,7.995925,0,0,0,0,0
1.0,0.24,30.0,1.0,0.0,0.0,0.0,18.80404663085892,7.802883712832397,7.995925,0,0,0,0,0
1.0,0.24,30.0,1.0,0.0,0.0,0.0,18.80404663085892,7.802883712832397,8.692749000000006,0,0,0,0,0
1.0,0.24,46.0,0.0,0.0,4.0,0.0,57.28363037109375,0.10942210303272759,0.29221600000000336,0,0,0,0,0
1.0,0.24,46.0,0.0,0.0,4.0,0.0,1065.2013854980469,0.16885286106611375,2.8367059999999995,0,0,0,0,0
1.0,0.24,46.0,0.0,0.0,4.0,0.0,1065.586318969727,0.3518537050296686,2.8367059999999995,0,0,0,0,0
1.0,0.24,46.0,0.0,0.0,4.0,0.0,1069.8439636230473,3.441561936326309,5.807276000000002,0,0,0,0,0
1.0,0.24,46.0,0.0,0.0,4.0,0.0,1077.9138183593755,3.441561936326309,6.509790000000002,0,0,0,0,0
1.0,0.24,46.0,0.0,0.0,4.0,0.0,1077.9138183593755,3.7371124587193094,6.89452,0,0,0,0,0
1.0,0.24,46.0,0.0,0.0,4.0,0.0,1078.1873168945312,3.7371124587193094,6.89452,0,0,0,0,0
1.0,0.24,46.0,0.0,0.0,4.0,0.0,1078.1873168945312,3.7371124587193094,7.353437,0,0,0,0,0
1.0,0.24,46.0,0.0,0.0,4.0,0.0,1078.1873168945312,3.7371124587193094,7.381049999999995,0,0,0,0,0
1.0,0.39,45.0,4.0,0.0,2.0,9995.932846069336,7744.4404296875,43.94578777750928,5.892790000000005,1,0,1,1,1
1.0,0.39,45.0,4.0,0.0,2.0,9995.932846069336,19238.64730834961,95.23099918710062,51.809736,1,0,1,1,1
1.0,0.39,45.0,4.0,0.0,2.0,9995.932846069336,19327.65155029297,101.81069541696831,52.916322,1,0,1,1,1
1.0,0.39,45.0,4.0,0.0,2.0,9997.06879901886,19327.65155029297,101.81069541696831,52.916322,1,0,1,1,1
1.0,0.39,45.0,4.0,0.0,2.0,9997.06879901886,28005.86151123047,101.81069541696831,52.916322,1,0,1,1,1
1.0,0.39,45.0,4.0,0.0,2.0,9997.06879901886,28005.86151123047,102.07606459730698,52.916322,1,0,1,1,1
1.0,0.39,45.0,4.0,0.0,2.0,9997.06879901886,29076.843505859375,102.07606459730698,52.916322,1,0,1,1,1
1.0,0.39,45.0,4.0,0.0,2.0,9997.06879901886,29076.843505859375,150.40922722474158,56.539882,1,0,1,1,1
1.0,0.49,47.0,5.0,1.0,3.0,9998.713985443115,9786.099609375,6.997520514153848,1.8385700000000043,1,1,1,1,1
1.0,0.49,47.0,5.0,1.0,3.0,9998.713985443115,9786.099609375,11.097417842422487,2.2279199999999975,1,1,1,1,1
1.0,0.49,47.0,5.0,1.0,3.0,9998.713985443115,11719.017578125,11.097417842422487,2.2279199999999975,1,1,1,1,1
1.0,0.49,47.0,5.0,1.0,3.0,9998.713985443115,11719.017578125,19.858685382303747,3.640510000000006,1,1,1,1,1
1.0,0.49,47.0,5.0,1.0,3.0,9998.713985443115,16933.3623046875,114.90361274888778,9.70232,1,1,1,1,1
1.0,0.49,47.0,5.0,1.0,3.0,9998.713985443115,21837.3310546875,114.90361274888778,9.70232,1,1,1,1,1
1.0,0.49,47.0,5.0,1.0,3.0,9998.713985443115,34624.2433013916,174.70394556709408,50.14205799999999,1,1,1,1,1
1.0,0.56,49.0,6.0,1.0,4.0,9998.00341308117,20683.126708984375,137.1023334435838,6.977159999999998,1,0,1,0,1
1.0,0.56,49.0,6.0,1.0,4.0,9998.00341308117,23271.47216796875,241.04300035104097,7.143039999999999,1,0,1,0,1
1.0,0.56,49.0,6.0,1.0,4.0,9998.00341308117,23271.47216796875,241.04300035104097,7.178229999999999,1,0,1,0,1
1.0,0.56,49.0,6.0,1.0,4.0,9998.133029699326,23271.47216796875,241.04300035104097,7.178229999999999,1,0,1,0,1
1.0,0.56,49.0,6.0,1.0,4.0,9998.133029699326,23271.47216796875,241.04300035104097,7.227400000000003,1,0,1,0,1
1.0,0.56,49.0,6.0,1.0,4.0,9998.133029699326,24283.67919921875,241.04300035104097,7.227400000000003,1,0,1,0,1
1.0,0.65,44.0,10.0,1.0,1.0,1.036830186843872,1383.2783203125,2.260589332959512,0.37465999999999156,1,0,1,0,1
1.0,0.65,44.0,10.0,1.0,1.0,9997.6376786232,15603.89599609375,57.56107173470048,0.37465999999999156,1,0,1,0,1
1.0,0.65,44.0,10.0,1.0,1.0,9997.6376786232,15603.89599609375,57.56107173470048,0.39485499999999263,1,0,1,0,1
1.0,0.65,44.0,10.0,1.0,1.0,9997.6376786232,15603.89599609375,61.92462130438014,0.40821499999999844,1,0,1,0,1
1.0,0.65,44.0,10.0,1.0,1.0,9997.6376786232,15603.89599609375,67.96546359430818,0.43695499999999754,1,0,1,0,1
1.0,0.65,44.0,10.0,1.0,1.0,9997.6376786232,20610.16259765625,71.28236716794595,0.6870849999999962,1,0,1,0,1
1.0,0.65,44.0,10.0,1.0,1.0,9997.6376786232,22306.75634765625,145.5624512371105,5.208150000000003,1,0,1,0,1
1.0,0.66,44.0,8.0,0.0,6.0,0.5698680877685547,2409.8876953125,99.62531833779519,5.647370000000009,1,0,1,0,1
1.0,0.66,44.0,8.0,0.0,6.0,9996.218346595764,9571.9619140625,110.52924402028987,5.671130000000005,1,0,1,0,1
1.0,0.66,44.0,8.0,0.0,6.0,9996.218346595764,13766.536560058594,118.4426732894675,5.686076,1,0,1,0,1
1.0,0.66,44.0,8.0,0.0,6.0,9996.424613237381,13766.536560058594,118.4426732894675,5.686076,1,0,1,0,1
1.0,0.66,44.0,8.0,0.0,6.0,9996.424613237381,22856.721130371094,128.43590837298245,6.590545999999989,1,0,1,0,1
1.0,0.74,25.0,1.0,1.0,6.0,0.0,0.19575977325439453,0.4857767163509834,0.14117399999999947,0,0,0,0,0
1.0,0.74,25.0,1.0,1.0,6.0,0.0,1.039232254028434,0.4857767163509834,0.14117399999999947,0,0,0,0,0
1.0,0.74,25.0,1.0,1.0,6.0,0.0,1.4891910552978516,1.4493898874010256,0.9154620000000051,0,0,0,0,0
1.0,0.74,25.0,1.0,1.0,6.0,0.0,1.4891910552978516,1.4493898874010256,0.9687610000000078,0,0,0,0,0
1.0,0.74,25.0,1.0,1.0,6.0,0.0,2.098231315612793,1.783620394524064,1.3682780000000037,0,0,0,0,0
1.0,0.74,25.0,1.0,1.0,6.0,0.0,2.098231315612793,2.4552774461694753,1.6274179999999916,0,0,0,0,0
1.0,0.74,25.0,1.0,1.0,6.0,0.0,3.5314702987672035,2.4552774461694753,1.6274179999999916,0,0,0,0,0
1.0,0.74,25.0,1.0,1.0,6.0,0.0,3.5314702987672035,2.4552774461694753,1.7191009999999949,0,0,0,0,0
1.0,0.82,41.0,7.0,0.0,3.0,9998.842488765717,15931.429244995117,193.90882332357074,57.575585999999994,1,0,1,1,1
1.0,0.82,41.0,7.0,0.0,3.0,9998.842488765717,17101.178268432617,193.90882332357074,57.575585999999994,1,0,1,1,1
1.0,0.82,41.0,7.0,0.0,3.0,9998.842488765717,17399.686080932617,193.90882332357074,57.575585999999994,1,0,1,1,1
1.0,0.82,41.0,7.0,0.0,3.0,9998.842488765717,24504.791549682617,193.90882332357074,57.575585999999994,1,0,1,1,1
